DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
913,19531030,    0,     ,
913,19531031,   14,     ,
913,19531101,    8,     ,
913,19531102,   21,     ,
913,19531103,   38,     ,
913,19531104,    0,     ,
913,19531105,    8,     ,
913,19531106,    3,     ,
913,19531107,    2,     ,
913,19531108,    0,     ,
913,19531109,    2,     ,
913,19531110,    4,     ,
913,19531111,    3,     ,
913,19531112,    0,     ,
913,19531113,    0,     ,
913,19531114,    4,     ,
913,19531115,    0,     ,
913,19531116,    0,     ,
913,19531117,    0,     ,
913,19531118,    0,     ,
913,19531119,    1,     ,
913,19531120,    0,     ,
913,19531121,    0,     ,
913,19531122,    0,     ,
913,19531123,    0,     ,
913,19531124,    0,     ,
913,19531125,    0,     ,
913,19531126,    7,     ,
913,19531127,    1,     ,
913,19531128,    1,     ,
913,19531129,    0,     ,
913,19531130,    0,     ,
913,19531201,    3,     ,
913,19531202,    0,     ,
913,19531203,    0,     ,
913,19531204,    5,     ,
913,19531205,    0,     ,
913,19531206,    1,     ,
913,19531207,    1,     ,
913,19531208,    1,     ,
913,19531209,    7,     ,
913,19531210,  105,     ,
913,19531211,    2,     ,
913,19531212,    0,     ,
913,19531213,    0,     ,
913,19531214,    0,     ,
913,19531215,    2,     ,
913,19531216,    2,     ,
913,19531217,    0,     ,
913,19531218,    0,     ,
913,19531219,    1,     ,
913,19531220,  176,     ,
913,19531221,    1,     ,
913,19531222,    6,     ,
913,19531223,   17,     ,
913,19531224,    6,     ,
913,19531225,    4,     ,
913,19531226,   41,     ,
913,19531227,   68,     ,
913,19531228,   22,     ,
913,19531229,  103,     ,
913,19531230,    8,     ,
913,19531231,    0,     ,
913,19540101,    2,     ,
913,19540102,    2,     ,
913,19540103,   25,     ,
913,19540104,   29,     ,
913,19540105,    0,     ,
913,19540106,    0,     ,
913,19540107,    0,     ,
913,19540108,    2,     ,
913,19540109,    0,     ,
913,19540110,   74,     ,
913,19540111,   56,     ,
913,19540112,   40,     ,
913,19540113,    3,     ,
913,19540114,   80,     ,
913,19540115,   11,     ,
913,19540116,    1,     ,
913,19540117,    0,     ,
913,19540118,    2,     ,
913,19540119,    0,     ,
913,19540120,   40,     ,
913,19540121,  260,     ,
913,19540122,   14,     ,
913,19540123,    1,     ,
913,19540124,    0,     ,
913,19540125,    0,     ,
913,19540126,    0,     ,
913,19540127,    0,     ,
913,19540128,    0,     ,
913,19540129,    0,     ,
913,19540130,    0,     ,
913,19540131,    0,     ,
913,19540201,    0,     ,
913,19540202,    0,     ,
913,19540203,    0,     ,
913,19540204,    0,     ,
913,19540205,    0,     ,
913,19540206,    0,     ,
913,19540207,    0,     ,
913,19540208,    4,     ,
913,19540209,   58,     ,
913,19540210,    0,     ,
913,19540211,   60,     ,
913,19540212,   15,     ,
913,19540213,    1,     ,
913,19540214,   15,     ,
913,19540215,    1,     ,
913,19540216,    0,     ,
913,19540217,    0,     ,
913,19540218,    0,     ,
913,19540219,   48,     ,
913,19540220,    8,     ,
913,19540221,    0,     ,
913,19540222,    0,     ,
913,19540223,    1,     ,
913,19540224,    4,     ,
913,19540225,   10,     ,
913,19540226,   70,     ,
913,19540227,    6,     ,
913,19540228,   10,     ,
913,19540301,   14,     ,
913,19540302,   33,     ,
913,19540303,  119,     ,
913,19540304,   47,     ,
913,19540305,   20,     ,
913,19540306,    5,     ,
913,19540307,    1,     ,
913,19540308,    8,     ,
913,19540309,    0,     ,
913,19540310,    0,     ,
913,19540311,    0,     ,
913,19540312,    0,     ,
913,19540313,    0,     ,
913,19540314,    0,     ,
913,19540315,    0,     ,
913,19540316,    0,     ,
913,19540317,    0,     ,
913,19540318,    1,     ,
913,19540319,    0,     ,
913,19540320,    0,     ,
913,19540321,    0,     ,
913,19540322,    0,     ,
913,19540323,    0,     ,
913,19540324,   12,     ,
913,19540325,   44,     ,
913,19540326,   45,     ,
913,19540327,    0,     ,
913,19540328,    0,     ,
913,19540329,   32,     ,
913,19540330,    0,     ,
913,19540331,   30,     ,
913,19540401,   35,     ,
913,19540402,   60,     ,
913,19540403,   79,     ,
913,19540404,   28,     ,
913,19540405,   20,     ,
913,19540406,    0,     ,
913,19540407,    1,     ,
913,19540408,    0,     ,
913,19540409,    0,     ,
913,19540410,    0,     ,
913,19540411,    0,     ,
913,19540412,    0,     ,
913,19540413,    0,     ,
913,19540414,    0,     ,
913,19540415,   18,     ,
913,19540416,    7,     ,
913,19540417,    3,     ,
913,19540418,    6,     ,
913,19540419,    2,     ,
913,19540420,   26,     ,
913,19540421,    0,     ,
913,19540422,    0,     ,
913,19540423,    0,     ,
913,19540424,    0,     ,
913,19540425,    0,     ,
913,19540426,    0,     ,
913,19540427,    0,     ,
913,19540428,    0,     ,
913,19540429,    0,     ,
913,19540430,    0,     ,
913,19540501,    0,     ,
913,19540502,    0,     ,
913,19540503,    6,     ,
913,19540504,    0,     ,
913,19540505,    2,     ,
913,19540506,    0,     ,
913,19540507,    0,     ,
913,19540508,    0,     ,
913,19540509,    0,     ,
913,19540510,    0,     ,
913,19540511,    0,     ,
913,19540512,    0,     ,
913,19540513,    0,     ,
913,19540514,    0,     ,
913,19540515,    0,     ,
913,19540516,    0,     ,
913,19540517,    0,     ,
913,19540518,    0,     ,
913,19540519,    0,     ,
913,19540520,   24,     ,
913,19540521,    8,     ,
913,19540522,    4,     ,
913,19540523,   24,     ,
913,19540524,   19,     ,
913,19540525,    0,     ,
913,19540526,    0,     ,
913,19540527,    0,     ,
913,19540528,    5,     ,
913,19540529,   35,     ,
913,19540530,  250,     ,
913,19540531,   98,     ,
913,19540601,    4,     ,
913,19540602,    7,     ,
913,19540603,   22,     ,
913,19540604,    4,     ,
913,19540605,    0,     ,
913,19540606,   53,     ,
913,19540607,    0,     ,
913,19540608,    0,     ,
913,19540609,   12,     ,
913,19540610,    2,     ,
913,19540611,   16,     ,
913,19540612,    0,     ,
913,19540613,   35,     ,
913,19540614,  126,     ,
913,19540615,    0,     ,
913,19540616,    0,     ,
913,19540617,    2,     ,
913,19540618,    1,     ,
913,19540619,    0,     ,
913,19540620,    0,     ,
913,19540621,   87,     ,
913,19540622,   53,     ,
913,19540623,    0,     ,
913,19540624,    0,     ,
913,19540625,    0,     ,
913,19540626,   80,     ,
913,19540627,    2,     ,
913,19540628,    2,     ,
913,19540629,   16,     ,
913,19540630,    0,     ,
913,19540701,    0,     ,
913,19540702,    0,     ,
913,19540703,   15,     ,
913,19540704,   16,     ,
913,19540705,    4,     ,
913,19540706,   83,     ,
913,19540707,   16,     ,
913,19540708,    4,     ,
913,19540709,    0,     ,
913,19540710,    0,     ,
913,19540711,    4,     ,
913,19540712,    1,     ,
913,19540713,    6,     ,
913,19540714,    4,     ,
913,19540715,   40,     ,
913,19540716,   34,     ,
913,19540717,   15,     ,
913,19540718,  320,     ,
913,19540719,   49,     ,
913,19540720,   11,     ,
913,19540721,    0,     ,
913,19540722,    6,     ,
913,19540723,    0,     ,
913,19540724,   22,     ,
913,19540725,    0,     ,
913,19540726,  200,     ,
913,19540727,   53,     ,
913,19540728,    0,     ,
913,19540729,   88,     ,
913,19540730,   20,     ,
913,19540731,    7,     ,
913,19540801,    0,     ,
913,19540802,    0,     ,
913,19540803,    0,     ,
913,19540804,   50,     ,
913,19540805,    0,     ,
913,19540806,    0,     ,
913,19540807,   21,     ,
913,19540808,   43,     ,
913,19540809,   78,     ,
913,19540810,   45,     ,
913,19540811,   26,     ,
913,19540812,    7,     ,
913,19540813,   21,     ,
913,19540814,    4,     ,
913,19540815,  394,     ,
913,19540816,    2,     ,
913,19540817,   45,     ,
913,19540818,   19,     ,
913,19540819,    4,     ,
913,19540820,    4,     ,
913,19540821,    0,     ,
913,19540822,    2,     ,
913,19540823,    0,     ,
913,19540824,  155,     ,
913,19540825,  156,     ,
913,19540826,   68,     ,
913,19540827,    0,     ,
913,19540828,    0,     ,
913,19540829,   70,     ,
913,19540830,    0,     ,
913,19540831,    0,     ,
913,19540901,    0,     ,
913,19540902,    0,     ,
913,19540903,    0,     ,
913,19540904,    0,     ,
913,19540905,    2,     ,
913,19540906,   18,     ,
913,19540907,    1,     ,
913,19540908,    0,     ,
913,19540909,    0,     ,
913,19540910,    3,     ,
913,19540911,    0,     ,
913,19540912,   11,     ,
913,19540913,   15,     ,
913,19540914,    0,     ,
913,19540915,    0,     ,
913,19540916,    7,     ,
913,19540917,   17,     ,
913,19540918,    0,     ,
913,19540919,   63,     ,
913,19540920,   18,     ,
913,19540921,    0,     ,
913,19540922,   70,     ,
913,19540923,   30,     ,
913,19540924,    0,     ,
913,19540925,   55,     ,
913,19540926,   65,     ,
913,19540927,   96,     ,
913,19540928,    0,     ,
913,19540929,    3,     ,
913,19540930,   17,     ,
913,19541001,   60,     ,
913,19541002,    0,     ,
913,19541003,    0,     ,
913,19541004,    0,     ,
913,19541005,   15,     ,
913,19541006,   82,     ,
913,19541007,  159,     ,
913,19541008,    1,     ,
913,19541009,   67,     ,
913,19541010,    0,     ,
913,19541011,   19,     ,
913,19541012,    0,     ,
913,19541013,    1,     ,
913,19541014,    3,     ,
913,19541015,    0,     ,
913,19541016,    0,     ,
913,19541017,    1,     ,
913,19541018,    0,     ,
913,19541019,  110,     ,
913,19541020,   15,     ,
913,19541021,    0,     ,
913,19541022,   23,     ,
913,19541023,   61,     ,
913,19541024,    0,     ,
913,19541025,   60,     ,
913,19541026,    7,     ,
913,19541027,    0,     ,
913,19541028,   92,     ,
913,19541029,    0,     ,
913,19541030,   80,     ,
913,19541031,    2,     ,
913,19541101,    0,     ,
913,19541102,    0,     ,
913,19541103,    0,     ,
913,19541104,   27,     ,
913,19541105,    0,     ,
913,19541106,    0,     ,
913,19541107,   96,     ,
913,19541108,  117,     ,
913,19541109,    4,     ,
913,19541110,    5,     ,
913,19541111,   48,     ,
913,19541112,    0,     ,
913,19541113,   21,     ,
913,19541114,   19,     ,
913,19541115,   19,     ,
913,19541116,    5,     ,
913,19541117,   50,     ,
913,19541118,    3,     ,
913,19541119,    0,     ,
913,19541120,    0,     ,
913,19541121,    0,     ,
913,19541122,    1,     ,
913,19541123,    0,     ,
913,19541124,   15,     ,
913,19541125,    0,     ,
913,19541126,   38,     ,
913,19541127,   15,     ,
913,19541128,   53,     ,
913,19541129,    4,     ,
913,19541130,   23,     ,
913,19541201,   15,     ,
913,19541202,    0,     ,
913,19541203,    0,     ,
913,19541204,    0,     ,
913,19541205,   34,     ,
913,19541206,   86,     ,
913,19541207,   70,     ,
913,19541208,    1,     ,
913,19541209,   97,     ,
913,19541210,    5,     ,
913,19541211,    0,     ,
913,19541212,    5,     ,
913,19541213,   28,     ,
913,19541214,  100,     ,
913,19541215,   20,     ,
913,19541216,    4,     ,
913,19541217,    2,     ,
913,19541218,   12,     ,
913,19541219,    1,     ,
913,19541220,    2,     ,
913,19541221,    6,     ,
913,19541222,   72,     ,
913,19541223,   95,     ,
913,19541224,  148,     ,
913,19541225,   43,     ,
913,19541226,   47,     ,
913,19541227,    1,     ,
913,19541228,    3,     ,
913,19541229,    0,     ,
913,19541230,    0,     ,
913,19541231,    0,     ,
913,19550101,    0,     ,
913,19550102,    0,     ,
913,19550103,    3,     ,
913,19550104,    0,     ,
913,19550105,    4,     ,
913,19550106,    0,     ,
913,19550107,    0,     ,
913,19550108,    0,     ,
913,19550109,    0,     ,
913,19550110,    0,     ,
913,19550111,   86,     ,
913,19550112,   82,     ,
913,19550113,    0,     ,
913,19550114,   90,     ,
913,19550115,   30,     ,
913,19550116,   27,     ,
913,19550117,  126,     ,
913,19550118,   37,     ,
913,19550119,   20,     ,
913,19550120,    0,     ,
913,19550121,    0,     ,
913,19550122,   17,     ,
913,19550123,   14,     ,
913,19550124,    0,     ,
913,19550125,    0,     ,
913,19550126,    0,     ,
913,19550127,    0,     ,
913,19550128,    0,     ,
913,19550129,    0,     ,
913,19550130,    0,     ,
913,19550131,   49,     ,
913,19550201,    0,     ,
913,19550202,    0,     ,
913,19550203,   40,     ,
913,19550204,   61,     ,
913,19550205,  145,     ,
913,19550206,   19,     ,
913,19550207,   15,     ,
913,19550208,   92,     ,
913,19550209,   16,     ,
913,19550210,   75,     ,
913,19550211,    4,     ,
913,19550212,    0,     ,
913,19550213,  128,     ,
913,19550214,    1,     ,
913,19550215,   44,     ,
913,19550216,    1,     ,
913,19550217,   23,     ,
913,19550218,    0,     ,
913,19550219,    8,     ,
913,19550220,    7,     ,
913,19550221,   23,     ,
913,19550222,    1,     ,
913,19550223,    0,     ,
913,19550224,    5,     ,
913,19550225,    2,     ,
913,19550226,    0,     ,
913,19550227,    0,     ,
913,19550228,    0,     ,
913,19550301,    0,     ,
913,19550302,    0,     ,
913,19550303,    0,     ,
913,19550304,    0,     ,
913,19550305,    1,     ,
913,19550306,   18,     ,
913,19550307,   16,     ,
913,19550308,   22,     ,
913,19550309,    2,     ,
913,19550310,    0,     ,
913,19550311,    0,     ,
913,19550312,    0,     ,
913,19550313,    0,     ,
913,19550314,    0,     ,
913,19550315,    1,     ,
913,19550316,    0,     ,
913,19550317,   37,     ,
913,19550318,   26,     ,
913,19550319,   44,     ,
913,19550320,   26,     ,
913,19550321,    2,     ,
913,19550322,    3,     ,
913,19550323,   19,     ,
913,19550324,   82,     ,
913,19550325,    0,     ,
913,19550326,   10,     ,
913,19550327,    0,     ,
913,19550328,    2,     ,
913,19550329,    0,     ,
913,19550330,   10,     ,
913,19550331,    1,     ,
913,19550401,    7,     ,
913,19550402,    0,     ,
913,19550403,    0,     ,
913,19550404,   35,     ,
913,19550405,    5,     ,
913,19550406,    0,     ,
913,19550407,   46,     ,
913,19550408,    7,     ,
913,19550409,   57,     ,
913,19550410,    6,     ,
913,19550411,   55,     ,
913,19550412,    0,     ,
913,19550413,    0,     ,
913,19550414,    0,     ,
913,19550415,    0,     ,
913,19550416,    0,     ,
913,19550417,    0,     ,
913,19550418,    0,     ,
913,19550419,    0,     ,
913,19550420,    0,     ,
913,19550421,    0,     ,
913,19550422,    0,     ,
913,19550423,    0,     ,
913,19550424,   12,     ,
913,19550425,    0,     ,
913,19550426,    0,     ,
913,19550427,    0,     ,
913,19550428,    0,     ,
913,19550429,    0,     ,
913,19550430,    0,     ,
913,19550501,   22,     ,
913,19550502,  107,     ,
913,19550503,    5,     ,
913,19550504,   39,     ,
913,19550505,   41,     ,
913,19550506,    5,     ,
913,19550507,  104,     ,
913,19550508,    2,     ,
913,19550509,    0,     ,
913,19550510,    6,     ,
913,19550511,   11,     ,
913,19550512,    0,     ,
913,19550513,    0,     ,
913,19550514,   55,     ,
913,19550515,   12,     ,
913,19550516,    1,     ,
913,19550517,  147,     ,
913,19550518,  110,     ,
913,19550519,   22,     ,
913,19550520,   42,     ,
913,19550521,   20,     ,
913,19550522,    0,     ,
913,19550523,    5,     ,
913,19550524,    3,     ,
913,19550525,    0,     ,
913,19550526,    0,     ,
913,19550527,   13,     ,
913,19550528,   68,     ,
913,19550529,    0,     ,
913,19550530,    0,     ,
913,19550531,    1,     ,
913,19550601,    0,     ,
913,19550602,    0,     ,
913,19550603,    0,     ,
913,19550604,    0,     ,
913,19550605,   29,     ,
913,19550606,    0,     ,
913,19550607,    2,     ,
913,19550608,  131,     ,
913,19550609,   48,     ,
913,19550610,    2,     ,
913,19550611,    0,     ,
913,19550612,    0,     ,
913,19550613,   75,     ,
913,19550614,    5,     ,
913,19550615,    0,     ,
913,19550616,    6,     ,
913,19550617,    0,     ,
913,19550618,    0,     ,
913,19550619,    0,     ,
913,19550620,   63,     ,
913,19550621,    0,     ,
913,19550622,    1,     ,
913,19550623,    0,     ,
913,19550624,    0,     ,
913,19550625,    0,     ,
913,19550626,    0,     ,
913,19550627,    0,     ,
913,19550628,    0,     ,
913,19550629,    0,     ,
913,19550630,   55,     ,
913,19550701,    0,     ,
913,19550702,    0,     ,
913,19550703,    0,     ,
913,19550704,   14,     ,
913,19550705,   46,     ,
913,19550706,    1,     ,
913,19550707,    0,     ,
913,19550708,    3,     ,
913,19550709,    0,     ,
913,19550710,    0,     ,
913,19550711,    0,     ,
913,19550712,    0,     ,
913,19550713,   12,     ,
913,19550714,    0,     ,
913,19550715,    0,     ,
913,19550716,    0,     ,
913,19550717,    0,     ,
913,19550718,    0,     ,
913,19550719,   96,     ,
913,19550720,    9,     ,
913,19550721,    0,     ,
913,19550722,    0,     ,
913,19550723,    1,     ,
913,19550724,    0,     ,
913,19550725,    0,     ,
913,19550726,    0,     ,
913,19550727,    0,     ,
913,19550728,    0,     ,
913,19550729,    2,     ,
913,19550730,    0,     ,
913,19550731,    0,     ,
913,19550801,    0,     ,
913,19550802,    0,     ,
913,19550803,   32,     ,
913,19550804,  198,     ,
913,19550805,    2,     ,
913,19550806,    0,     ,
913,19550807,    0,     ,
913,19550808,   38,     ,
913,19550809,   35,     ,
913,19550810,    1,     ,
913,19550811,    0,     ,
913,19550812,   15,     ,
913,19550813,  262,     ,
913,19550814,   60,     ,
913,19550815,    0,     ,
913,19550816,    1,     ,
913,19550817,    0,     ,
913,19550818,    0,     ,
913,19550819,    0,     ,
913,19550820,    0,     ,
913,19550821,    0,     ,
913,19550822,    0,     ,
913,19550823,    0,     ,
913,19550824,    0,     ,
913,19550825,    0,     ,
913,19550826,   19,     ,
913,19550827,    0,     ,
913,19550828,    1,     ,
913,19550829,    0,     ,
913,19550830,    1,     ,
913,19550831,    0,     ,
913,19550901,    0,     ,
913,19550902,    0,     ,
913,19550903,    0,     ,
913,19550904,    0,     ,
913,19550905,    0,     ,
913,19550906,   34,     ,
913,19550907,  185,     ,
913,19550908,  211,     ,
913,19550909,    0,     ,
913,19550910,    4,     ,
913,19550911,    1,     ,
913,19550912,    0,     ,
913,19550913,   68,     ,
913,19550914,   26,     ,
913,19550915,   90,     ,
913,19550916,   31,     ,
913,19550917,  227,     ,
913,19550918,    0,     ,
913,19550919,    0,     ,
913,19550920,    0,     ,
913,19550921,    0,     ,
913,19550922,    0,     ,
913,19550923,    0,     ,
913,19550924,    2,     ,
913,19550925,    0,     ,
913,19550926,   39,     ,
